member_id,age,loan_amnt,funded_amnt,funded_amnt_inv,term,batch_enrolled,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,verification_status_joint,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,loan_status
42354019,51,15000,15000,15000,60 months,NULL,15.99,D,D2,Parking Manger,8 years,RENT,53000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,945xx,CA,7.5,0,1,58,58,5,2,6108,59.3,17,w,1799.46,0,0,0,0,58,INDIVIDUAL,NULL,39th week,0,0,11795,10300,1
66801855,41,34700,34700,34700,60 months,NULL,18.25,E,E1,RN in Cardiac ICU,5 years,RENT,75000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,314xx,GA,24.43,0,0,24,44,18,1,6723,62.2,39,w,1531.22,0,0,0,0,24,INDIVIDUAL,NULL,13th week,0,0,102397,10800,0
56308656,35,10000,10000,10000,36 months,BAT3873588,13.99,C,C4,Security manager,10+ years,RENT,95000,Verified,n,NULL,credit_card,Credit card refinancing,207xx,MD,25.11,1,1,66,72,15,1,4874,45,27,w,54.41,0,0,0,1,60,INDIVIDUAL,NULL,0th week,0,54,65400,10900,1
48511985,38,3000,3000,3000,36 months,BAT1104812,12.29,C,C1,SENIOR UW,10+ years,MORTGAGE,150000,Not Verified,n,NULL,other,Other,926xx,CA,6.44,0,1,26,31,6,1,1722,29.7,30,w,246.24,0,0,0,0,73,INDIVIDUAL,NULL,39th week,0,591,18446,5800,0
16621294,34,7575,7575,7575,36 months,BAT5489674,15.31,C,C4,Registered Nurse,10+ years,MORTGAGE,80000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,928xx,CA,12.66,0,2,50,43,14,1,3315,32.2,46,f,803.46,0,0,0,0,50,INDIVIDUAL,NULL,39th week,0,0,470919,10300,1
40454709,39,12000,12000,12000,36 months,BAT4694572,9.49,B,B2,Sheer Operator,8 years,RENT,60000,Source Verified,n,NULL,home_improvement,Home improvement,351xx,AL,25.86,0,1,66,67,9,1,4158,22.8,20,f,971.02,0,0,0,0,66,INDIVIDUAL,NULL,52th week,0,0,49446,18200,0
50719908,34,5975,5975,5975,36 months,NULL,15.61,D,D1,Owner,10+ years,RENT,65000,Not Verified,n,NULL,major_purchase,Major purchase,342xx,FL,28.21,0,1,32,18,17,2,12400,83.8,36,w,567.57,0,0,0,0,40,INDIVIDUAL,NULL,35th week,0,0,53623,14800,0
59612348,27,7000,7000,7000,36 months,NULL,12.29,C,C1,Supervisor,10+ years,MORTGAGE,49000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,680xx,NE,10.9,0,0,42,63,9,1,5399,50,22,w,332.16,0,0,0,0,51,INDIVIDUAL,NULL,26th week,0,0,113806,10800,0
56469197,32,10000,10000,10000,36 months,BAT3873588,12.69,C,C2,DRIVER,5 years,OWN,56000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,600xx,IL,16.16,0,5,41,56,17,1,6643,26,48,f,590.5,0,0,0,0,52,INDIVIDUAL,NULL,26th week,0,0,24054,25167,0
61854896,57,15000,15000,15000,60 months,NULL,14.65,C,C5,Billing & HR Specialist,2 years,MORTGAGE,60585,Source Verified,n,NULL,debt_consolidation,Debt consolidation,940xx,CA,14.42,0,1,61,62,10,1,12672,70,26,w,707.66,0,0,0,0,62,INDIVIDUAL,NULL,17th week,0,0,22034,268100,0
46909306,41,7250,7250,7250,36 months,BAT4136152,18.25,E,E1,Manager of Maitenance Operations,10+ years,MORTGAGE,81120,Not Verified,n,NULL,vacation,Vacation,440xx,OH,22.13,0,0,14,81,10,1,8492,94,35,w,898.32,0,0,0,0,116,INDIVIDUAL,NULL,39th week,0,132,188282,9000,0
46456803,41,15000,15000,15000,36 months,BAT4136152,12.69,C,C2,System Admin II,10+ years,MORTGAGE,80000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,640xx,MO,13.25,0,1,48,60,16,1,15563,29.6,33,f,1272.01,0,0,0,0,48,INDIVIDUAL,NULL,44th week,0,0,283907,52500,0
51903922,30,7500,7500,7500,36 months,NULL,9.17,B,B2,Manager,1 year,OWN,78000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,076xx,NJ,13.85,0,1,28,50,10,2,6385,53.2,32,f,364,0,0,0,0,78,INDIVIDUAL,NULL,35th week,0,0,35414,12000,0
23593522,36,10000,10000,10000,36 months,BAT3193689,11.67,B,B4,Restaurant Manager,10+ years,RENT,55000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,135xx,NY,6.72,0,1,79,105,9,1,1285,5.3,19,w,667.38,0,0,0,0,82,INDIVIDUAL,NULL,31th week,0,0,6417,24400,1
41341524,31,12000,12000,12000,36 months,BAT4694572,10.49,B,B3,sandwich maker and customer service,3 years,MORTGAGE,36000,Verified,n,NULL,credit_card,Credit card refinancing,301xx,GA,11.6,0,1,70,71,14,1,10919,61,29,f,1006.19,0,0,0,0,70,INDIVIDUAL,NULL,52th week,0,0,96531,17900,0
20566986,36,8400,8400,8400,36 months,BAT3461431,13.98,C,C3,DISEASE INTERVENTION SPECLIST,10+ years,OWN,36000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,464xx,IN,26.03,0,0,48,47,13,1,6370,27,37,w,1456.43,0,0,0,0,48,INDIVIDUAL,NULL,83th week,0,0,19454,23600,0
59752723,38,4200,4200,4200,36 months,BAT1780517,13.33,C,C3,Billing Manager,7 years,RENT,90740,Source Verified,n,NULL,credit_card,Credit card refinancing,313xx,GA,17.22,0,3,58,60,19,1,12802,49.6,61,w,219.43,0,0,0,0,58,INDIVIDUAL,NULL,22th week,0,82,85607,25800,0
42494953,49,8000,8000,8000,36 months,BAT4694572,6.49,A,A2,NULL,n/a,MORTGAGE,54740,Verified,n,NULL,debt_consolidation,Debt consolidation,337xx,FL,5.77,1,0,22,66,17,1,4524,17.6,48,f,265.87,0,0,0,0,22,INDIVIDUAL,NULL,43th week,0,0,204166,25700,1
52234944,57,16000,16000,16000,60 months,NULL,17.86,D,D5,Maintenance Technician,3 years,MORTGAGE,108000,Source Verified,n,NULL,home_improvement,Home improvement,351xx,AL,8.37,0,2,35,52,11,1,4252,19.7,35,w,1597.56,0,0,0,0,35,INDIVIDUAL,NULL,31th week,0,0,196170,21600,0
59590055,34,8000,8000,8000,36 months,BAT3873588,15.61,D,D1,Senior Analyst,10+ years,MORTGAGE,80000,Verified,n,NULL,debt_consolidation,Debt consolidation,300xx,GA,13.92,0,2,62,51,16,3,5767,25.6,29,f,575.65,0,0,0,0,62,INDIVIDUAL,NULL,26th week,0,0,344522,22500,0
34682416,32,25000,25000,25000,36 months,BAT2078974,11.67,B,B4,Mortgage Manager,6 years,MORTGAGE,60500,Source Verified,n,NULL,credit_card,Credit card refinancing,633xx,MO,18.9,0,2,77,78,14,1,2580,14.7,47,w,2850.7,0,0,0,0,77,INDIVIDUAL,NULL,61th week,0,0,215936,17600,0
62493095,37,13225,13225,13225,60 months,NULL,14.65,C,C5,template tech,10+ years,MORTGAGE,49500,Verified,n,NULL,home_improvement,Home improvement,276xx,NC,20.95,0,0,57,35,7,1,6274,49,31,w,623.93,0,0,0,0,32,INDIVIDUAL,NULL,17th week,0,0,30137,12750,0
65366893,33,21125,21125,21125,36 months,BAT2252229,13.99,C,C4,NULL,n/a,RENT,60000,Not Verified,n,NULL,credit_card,Credit card refinancing,112xx,NY,8.92,0,1,50,4,18,2,6024,25.3,33,w,689.31,0,0,0,0,50,INDIVIDUAL,NULL,13th week,0,8350,6024,23800,0
45320598,56,3900,3900,3875,36 months,BAT4136152,14.65,C,C5,Teacher,10+ years,MORTGAGE,67000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,470xx,IN,14.4,2,0,13,79,11,1,2767,43.9,36,f,420.44,0,0,0,0,27,INDIVIDUAL,NULL,44th week,0,0,96198,6300,0
70161946,27,8000,8000,8000,36 months,NULL,9.99,B,B3,CEO,10+ years,OWN,100000,Not Verified,n,NULL,home_improvement,Home improvement,287xx,NC,6.02,0,0,60,40,5,2,4362,40.4,12,f,62.16,0,0,0,0,60,INDIVIDUAL,NULL,4th week,0,5761,190975,10800,0
16009959,21,13000,13000,13000,60 months,BAT5489674,18.25,D,D3,Clerk,10+ years,RENT,30000,Verified,n,NULL,debt_consolidation,Debt consolidation,201xx,VA,9.76,0,1,52,78,9,1,10563,42.1,18,f,3679.08,0,0,0,0,52,INDIVIDUAL,NULL,91th week,0,0,10563,25100,0
49614460,58,12000,12000,12000,36 months,NULL,12.69,C,C2,assistant manager,10+ years,MORTGAGE,44000,Not Verified,n,NULL,credit_card,Credit card refinancing,364xx,AL,25.53,2,2,14,85,13,1,9842,73,26,w,923.37,0,0,0,1,4,INDIVIDUAL,NULL,39th week,0,29,14163,13430,0
72120288,32,30000,30000,30000,60 months,BAT2803411,11.22,B,B5,RSS Manager,10+ years,MORTGAGE,140000,Source Verified,n,NULL,credit_card,Credit card refinancing,770xx,TX,28.93,0,1,60,62,22,2,26104,43.2,46,f,0,0,0,0,0,67,INDIVIDUAL,NULL,NAth week,0,0,283843,60400,0
64951853,33,6500,6500,6400,36 months,BAT4271519,8.18,B,B1,accountant/cashier,10+ years,MORTGAGE,50000,Source Verified,n,NULL,home_improvement,Home improvement,221xx,VA,10.35,1,0,6,61,6,1,2320,34.1,18,f,123.74,0,0,0,0,6,INDIVIDUAL,NULL,13th week,0,0,9312,6800,0
41391003,25,5000,5000,5000,36 months,BAT4694572,14.99,C,C5,director of housekeeping,7 years,MORTGAGE,57000,Verified,n,NULL,other,Other,928xx,CA,39.14,0,4,57,57,12,2,8627,46.1,41,f,518.92,0,0,0,0,57,INDIVIDUAL,NULL,39th week,0,62,52491,18700,1
36855058,25,5700,5700,5700,36 months,BAT2558388,18.54,E,E1,NULL,n/a,RENT,17964,Verified,n,NULL,other,Other,441xx,OH,37.47,0,1,57,51,11,3,3205,27.9,24,f,986.41,0,0,0,0,57,INDIVIDUAL,NULL,61th week,0,1036,14153,11500,0
32227560,30,15000,15000,15000,36 months,BAT2078974,18.24,D,D5,Program Manager,4 years,MORTGAGE,140000,Verified,n,NULL,vacation,Vacation,337xx,FL,7.27,0,1,66,66,10,2,9687,19.5,15,w,2842.71,0,0,0,0,66,INDIVIDUAL,NULL,65th week,0,623,44260,49600,0
72149538,22,6000,6000,5750,36 months,BAT2803411,9.17,B,B2,NULL,n/a,MORTGAGE,66000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,307xx,GA,21.65,0,0,51,53,11,1,4023,45.2,29,f,39.74,0,0,0,0,51,INDIVIDUAL,NULL,4th week,0,0,175207,8900,0
61923911,39,4000,4000,4000,36 months,BAT1780517,10.99,B,B4,Leaf,10+ years,RENT,41600,Source Verified,n,NULL,credit_card,Credit card refinancing,681xx,NE,7.3,0,1,45,94,9,1,3657,32.4,19,f,136.44,0,0,0,0,45,INDIVIDUAL,NULL,22th week,0,0,6422,11300,0
21979626,46,7550,7550,7550,36 months,BAT3193689,13.98,C,C3,NULL,n/a,OWN,28000,Verified,n,NULL,medical,Medical expenses,880xx,NM,11.06,0,1,51,42,9,1,2190,30.4,28,w,1075.38,0,0,0,0,51,INDIVIDUAL,NULL,61th week,0,11601,4740,7200,1
59419628,31,9000,9000,9000,36 months,NULL,12.29,C,C1,Store Manager,10+ years,MORTGAGE,73600,Not Verified,n,NULL,home_improvement,Home improvement,706xx,LA,10.6,1,1,16,74,16,1,4056,24.3,26,f,427.06,0,0,0,0,16,INDIVIDUAL,NULL,22th week,0,1960,91626,16700,0
40850862,45,16000,16000,16000,60 months,BAT4694572,15.59,D,D1,Field Rep,3 years,RENT,45000,Source Verified,n,NULL,credit_card,Credit card refinancing,106xx,NY,19.23,0,0,53,48,5,1,12013,71.1,7,w,2307.47,0,0,0,0,53,INDIVIDUAL,NULL,52th week,0,0,22570,16900,0
16672641,32,4625,4625,4625,36 months,BAT5489674,15.61,C,C5,Office Manager,10+ years,MORTGAGE,36000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,196xx,PA,18.27,0,1,25,111,12,1,15016,52.9,24,w,944.3,0,0,0,0,64,INDIVIDUAL,NULL,91th week,0,0,280858,28400,0
52377346,36,16800,16800,16800,60 months,BAT1184694,15.61,D,D1,nurse,10+ years,RENT,38000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,307xx,GA,10.14,0,0,65,71,16,1,8874,34.5,22,f,1441.28,0,0,0,0,73,INDIVIDUAL,NULL,31th week,0,0,8874,25700,0
13877260,51,14000,14000,14000,36 months,NULL,11.99,B,B3,IT Architect,10+ years,MORTGAGE,135000,Verified,n,NULL,debt_consolidation,Debt consolidation,840xx,UT,18.01,0,0,27,100,18,1,32521,66.6,37,w,2274.74,0,0,0,0,27,INDIVIDUAL,NULL,95th week,0,0,362658,48800,0
41313707,34,5500,5500,5500,36 months,NULL,8.19,A,A5,Sales manager,10+ years,MORTGAGE,94800,Source Verified,n,NULL,car,Car financing,333xx,FL,9.33,0,1,45,8,11,1,9117,28.2,21,w,385.59,0,0,0,0,45,INDIVIDUAL,NULL,52th week,0,14795,15558,32300,0
31516664,24,3500,3500,3500,36 months,NULL,12.49,B,B5,Merchant Mariner/ Tankerman,2 years,MORTGAGE,75000,Not Verified,n,NULL,other,Other,190xx,PA,17.52,0,0,34,52,8,1,1552,31.7,37,f,454.19,0,0,0,0,34,INDIVIDUAL,NULL,65th week,0,0,69159,4900,0
37617671,45,25000,25000,25000,36 months,BAT2558388,15.99,D,D2,Database Administrator,4 years,MORTGAGE,400000,Source Verified,n,NULL,other,Other,089xx,NJ,5,1,0,21,51,6,2,367,12.2,27,w,3921.05,0,0,0,0,21,INDIVIDUAL,NULL,61th week,0,0,689956,3000,0
35632995,32,12500,12500,12500,60 months,NULL,12.99,C,C2,CPA,4 years,MORTGAGE,63000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,306xx,GA,14.1,1,1,22,42,18,3,33682,63.9,38,w,1710.94,0,0,0,0,46,INDIVIDUAL,NULL,56th week,0,6775,196324,52700,1
35975207,77,9000,9000,9000,36 months,NULL,8.39,A,A5,Owner,10+ years,OWN,43000,Not Verified,n,NULL,credit_card,Credit card refinancing,087xx,NJ,24.11,1,1,1,63,11,1,6503,30.1,40,w,728.12,0,0,0,0,74,INDIVIDUAL,NULL,61th week,1,0,183477,21600,0
52982384,41,11725,11725,11725,36 months,NULL,18.25,E,E1,NULL,n/a,MORTGAGE,37920,Verified,n,NULL,home_improvement,Home improvement,760xx,TX,9.28,1,1,7,45,8,1,4187,64.4,19,w,1137.57,0,0,0,0,68,INDIVIDUAL,NULL,31th week,0,11430,132111,6500,0
11938617,37,10000,10000,10000,36 months,BAT1766061,14.47,C,C2,CORRUGATOR SUPERVISOR,3 years,RENT,70000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,281xx,NC,12.98,0,2,71,42,8,1,6221,45,14,f,1467.9,0,0,0,0,29,INDIVIDUAL,NULL,65th week,0,0,24543,13800,1
42373146,43,35000,35000,34675,60 months,BAT4694572,19.24,E,E2,Loan officer,9 years,RENT,660000,Verified,n,NULL,debt_consolidation,Debt consolidation,950xx,CA,1.79,0,2,29,13,8,1,482,4.8,19,w,5754.05,0,0,0,0,29,INDIVIDUAL,NULL,52th week,0,420,5895,10100,0
31107498,48,7000,7000,7000,36 months,NULL,12.49,B,B5,Director of Maintenance,7 years,MORTGAGE,40000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,490xx,MI,9.24,0,2,43,48,7,1,4101,39.4,23,w,908.4,0,0,0,0,47,INDIVIDUAL,NULL,65th week,0,0,126367,10400,0
43977109,27,4000,4000,4000,36 months,NULL,14.65,C,C5,NULL,n/a,RENT,12000,Source Verified,n,NULL,credit_card,Credit card refinancing,923xx,CA,21.2,0,2,39,79,13,1,3431,33,27,f,431.22,0,0,0,0,39,INDIVIDUAL,NULL,43th week,0,430,3431,10400,0
37356889,33,5000,5000,5000,36 months,BAT2558388,12.39,C,C1,Office Manager,7 years,RENT,46000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,320xx,FL,22.57,2,1,7,21,13,1,2407,7.5,36,f,602.85,0,0,0,0,38,INDIVIDUAL,NULL,61th week,0,7750,22142,32200,0
52982730,29,12075,12075,12075,60 months,NULL,27.31,G,G2,driver,2 years,MORTGAGE,45000,Verified,n,NULL,debt_consolidation,Debt consolidation,782xx,TX,14.61,1,2,12,74,13,2,1345,16.4,40,w,1827.82,0,0,0,0,12,INDIVIDUAL,NULL,31th week,0,0,63024,8200,0
43219847,34,10850,10850,10850,36 months,NULL,12.69,C,C2,Product specialist,10+ years,RENT,68000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,760xx,TX,17.58,0,0,29,81,8,1,2661,48.4,18,f,1104.82,0,0,0,0,29,INDIVIDUAL,NULL,48th week,0,0,41359,5500,0
16732054,52,6000,6000,5950,36 months,NULL,14.16,C,C2,Factory,10+ years,RENT,52000,Verified,n,NULL,debt_consolidation,Debt consolidation,633xx,MO,27.19,0,2,57,57,9,1,6977,69,37,f,659.37,0,0,0,0,108,INDIVIDUAL,NULL,43th week,0,101,39633,10100,1
19846909,60,25000,25000,25000,36 months,BAT3461431,14.99,C,C5,Labor,8 years,MORTGAGE,130000,Verified,n,NULL,debt_consolidation,Debt consolidation,463xx,IN,12.04,0,2,28,60,8,1,11438,62,24,w,916.02,0,5621.13,56.2113,0,55,INDIVIDUAL,NULL,13th week,0,0,49313,18400,0
53333381,32,10200,10200,10200,36 months,BAT1184694,7.89,A,A5,NULL,n/a,RENT,92213,Source Verified,n,NULL,debt_consolidation,Debt consolidation,952xx,CA,16.24,0,0,61,54,11,1,10460,70.2,40,w,425.33,0,0,0,0,61,INDIVIDUAL,NULL,31th week,0,0,34568,14900,0
34511236,32,9000,9000,9000,36 months,BAT2078974,6.03,A,A1,RN,10+ years,OWN,100000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,394xx,MS,18.44,0,0,60,63,24,1,92005,25.4,48,w,229.96,0,0,0,0,61,INDIVIDUAL,NULL,22th week,0,0,127990,117400,1
16550949,56,5550,5550,5550,36 months,BAT5489674,13.65,C,C1,Account Executive,2 years,RENT,40000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,923xx,CA,12.36,0,2,48,46,9,1,1988,22.9,47,w,1002.92,0,0,0,0,48,INDIVIDUAL,NULL,91th week,0,0,15284,8700,0
22811336,31,8000,8000,8000,36 months,NULL,11.67,B,B4,Lead Parts Coordinator,2 years,MORTGAGE,30000,Not Verified,n,NULL,credit_card,Credit card refinancing,468xx,IN,20.36,1,1,14,64,17,1,5918,44.8,55,w,1063.3,0,0,0,0,14,INDIVIDUAL,NULL,74th week,0,0,93547,13200,0
57095702,42,13000,13000,13000,36 months,NULL,6.24,A,A2,associate,3 years,RENT,92000,Source Verified,n,NULL,credit_card,Credit card refinancing,070xx,NJ,21,2,1,20,43,19,3,14994,55.1,39,f,375.23,0,0,0,0,81,INDIVIDUAL,NULL,26th week,0,0,138322,27200,0
34481474,35,16825,16825,16825,36 months,BAT2078974,19.52,E,E2,Purchasing -Logistics Manager,10+ years,RENT,41000,Verified,n,NULL,debt_consolidation,Debt consolidation,847xx,UT,27.84,0,0,58,41,18,2,4070,25.9,37,w,3263.98,0,0,0,0,58,INDIVIDUAL,NULL,61th week,0,0,20957,15700,0
15559433,56,14025,14025,14025,36 months,BAT5489674,14.64,C,C3,CSR II,2 years,RENT,55000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,786xx,TX,17.48,0,0,54,53,5,1,6602,66.7,27,w,1803.24,0,0,0,0,54,INDIVIDUAL,NULL,52th week,0,0,33315,9900,1
46304753,48,20000,20000,20000,36 months,BAT4136152,12.69,C,C2,Teacher,10+ years,RENT,96000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,934xx,CA,25.7,0,1,29,75,7,2,5676,94.6,19,f,1876,0,0,0,0,42,INDIVIDUAL,NULL,44th week,0,0,73906,6000,0
63536512,46,9450,9450,9450,36 months,BAT4271519,16.99,D,D3,Real Estate Manager,< 1 year,RENT,70000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,301xx,GA,10.18,0,3,68,63,11,1,5061,44.4,33,f,478.98,0,0,0,0,68,INDIVIDUAL,NULL,17th week,0,0,51626,11400,0
49302250,37,10000,10000,10000,60 months,BAT1104812,17.57,D,D4,ITD Tele-Communications,1 year,OWN,29000,Source Verified,n,NULL,other,Other,441xx,OH,38.97,0,1,80,70,12,1,10466,52.1,36,w,276.77,0,0,0,0,80,INDIVIDUAL,NULL,13th week,0,0,33640,20100,0
40524995,41,3000,3000,3000,36 months,BAT4722912,15.99,D,D2,Monitor tech/secretary,10+ years,OWN,35000,Not Verified,n,NULL,other,Other,917xx,CA,20.07,1,1,2,111,9,1,1497,14.8,23,f,399.63,0,0,0,0,66,INDIVIDUAL,NULL,52th week,0,0,5805,10100,1
62960290,36,24000,24000,23900,36 months,BAT1780517,8.18,B,B1,Regional Sales Manager,10+ years,MORTGAGE,240000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,201xx,VA,8.27,1,0,15,9,12,1,25661,74.2,35,f,619.23,0,0,0,0,58,INDIVIDUAL,NULL,22th week,0,0,338339,34600,0
63169136,45,18000,18000,18000,36 months,BAT1780517,12.69,C,C2,manager,9 years,RENT,85000,Verified,n,NULL,debt_consolidation,Debt consolidation,959xx,CA,18,0,0,31,72,11,1,15036,70.6,16,w,709.6,0,0,0,0,44,INDIVIDUAL,NULL,17th week,0,0,52188,21300,0
18475771,55,30000,30000,29875,60 months,NULL,20.2,E,E3,Sales and Design,3 years,RENT,85000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,751xx,TX,22.48,2,1,14,33,13,3,9902,79.2,20,f,8664.94,0,0,0,0,14,INDIVIDUAL,NULL,87th week,0,0,40305,12500,0
54506293,39,8250,8250,8250,36 months,BAT3726927,18.55,E,E2,OWNER,10+ years,RENT,211000,Not Verified,n,NULL,debt_consolidation,Debt consolidation,017xx,MA,1.64,0,1,36,71,12,1,2944,16.2,22,f,826.59,0,0,0,0,36,INDIVIDUAL,NULL,31th week,0,3547,34963,23700,0
23042706,35,13850,13850,13850,60 months,BAT2333412,24.99,F,F4,RN Team Leader,4 years,RENT,60962,Source Verified,n,NULL,debt_consolidation,Debt consolidation,286xx,NC,11.61,0,0,52,70,8,2,5359,77.7,25,w,4409.79,0,0,0,0,52,INDIVIDUAL,NULL,74th week,0,4652,29620,6900,0
43949311,55,3000,3000,3000,36 months,BAT5924421,11.53,B,B5,sales / marketing,4 years,MORTGAGE,41000,Not Verified,n,NULL,other,Other,564xx,MN,16.57,0,0,46,78,5,2,4791,51.5,19,f,255.21,0,0,0,0,46,INDIVIDUAL,NULL,43th week,0,0,14518,9300,0
70091401,55,15075,15075,15075,60 months,BAT1586599,18.2,E,E1,Instrumentation and Controls Technician,3 years,RENT,82000,Verified,n,NULL,debt_consolidation,Debt consolidation,304xx,GA,10.82,1,1,12,52,8,1,4302,44.8,26,w,439.67,0,0,0,0,12,INDIVIDUAL,NULL,9th week,0,0,100117,9600,0
18323432,27,6125,6125,6075,36 months,BAT2136391,13.98,C,C3,Director of Sales,< 1 year,RENT,39000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,284xx,NC,14.55,0,0,30,103,8,1,6976,65.8,16,f,1099.39,0,0,0,0,30,INDIVIDUAL,NULL,87th week,0,0,157363,10600,0
68468319,34,6000,6000,6000,36 months,BAT1586599,9.17,B,B2,NULL,n/a,RENT,45000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,207xx,MD,24.03,0,0,36,71,7,1,2474,34.8,23,w,96.7,0,0,0,0,36,INDIVIDUAL,NULL,9th week,0,0,27467,7100,0
60957910,34,10175,10175,10175,36 months,BAT1780517,14.65,C,C5,Branch Manager,< 1 year,RENT,96980,Not Verified,n,NULL,home_improvement,Home improvement,553xx,MN,8.91,0,1,73,27,9,1,2390,29.5,27,w,584.8,0,0,0,0,73,INDIVIDUAL,NULL,22th week,0,0,43528,8100,0
58034020,25,7500,7500,7500,36 months,BAT3873588,15.61,D,D1,Vice President,3 years,RENT,115000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,331xx,FL,19.67,4,5,7,37,11,1,4048,28,24,w,539.67,0,0,0,0,23,INDIVIDUAL,NULL,26th week,0,0,51468,14300,0
30585217,41,16800,16800,16800,36 months,BAT2003848,16.29,D,D2,Senior Attorney,7 years,RENT,102589,Verified,n,NULL,debt_consolidation,Debt consolidation,941xx,CA,9.04,1,4,18,64,17,3,7441,19.1,34,f,2868.41,0,0,0,0,18,INDIVIDUAL,NULL,70th week,0,0,150977,39000,0
72419331,43,10000,10000,10000,36 months,BAT2803411,8.38,B,B1,manicuris,5 years,RENT,45000,Source Verified,n,NULL,credit_card,Credit card refinancing,928xx,CA,28.8,0,0,72,70,11,1,8759,49.5,35,f,0,0,0,0,0,72,INDIVIDUAL,NULL,NAth week,0,0,28888,17700,0
15520584,28,30000,30000,29950,36 months,NULL,19.99,E,E1,Firefighter and owner of Nixtamal,10+ years,RENT,175000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,100xx,NY,17.38,0,5,60,60,11,3,24564,48.4,15,f,8098.28,0,0,0,0,60,INDIVIDUAL,NULL,91th week,0,0,78259,50800,0
13857522,31,16750,16750,16750,36 months,BAT5489674,14.64,C,C3,Pharmacist,10+ years,MORTGAGE,100000,Verified,n,NULL,credit_card,Credit card refinancing,076xx,NJ,6.54,0,1,42,37,12,1,9965,64.3,27,f,3154.81,0,0,0,0,42,INDIVIDUAL,NULL,87th week,0,0,305410,15500,0
53856149,78,5500,5500,5500,36 months,BAT3726927,13.33,C,C3,MEDICAL BILLER,2 years,RENT,23000,Source Verified,n,NULL,debt_consolidation,Debt consolidation,927xx,CA,19.36,0,1,62,32,9,1,490,13.2,32,w,393.87,0,0,0,0,62,INDIVIDUAL,NULL,31th week,0,0,14652,3700,0
57934791,45,16000,16000,16000,60 months,NULL,20.99,E,E5,Floor Attendant,10+ years,RENT,42000,Verified,n,NULL,other,Other,871xx,NM,16.6,0,1,81,61,6,1,8585,74,30,w,1619.47,0,0,0,0,135,INDIVIDUAL,NULL,26th week,0,0,11797,11550,0
66999504,48,1200,1200,1200,36 months,NULL,13.67,C,C4,Intake coordinator,4 years,RENT,40000,Not Verified,n,NULL,other,Other,104xx,NY,32.14,0,0,44,48,23,1,4923,17.2,43,w,32.96,0,0,0,0,44,INDIVIDUAL,NULL,9th week,0,226,22907,29200,0
17832720,32,7475,7475,7475,36 months,BAT2136391,16.59,D,D1,cabinet maker,4 years,OWN,42000,Source Verified,n,NULL,credit_card,Credit card refinancing,217xx,MD,17.03,0,0,64,25,7,1,4354,51.8,14,w,1594.74,0,0,0,1,64,INDIVIDUAL,NULL,87th week,0,0,5132,8400,0
61864878,42,24000,24000,24000,36 months,BAT4271519,7.89,A,A5,Code Enforcement Officer,9 years,MORTGAGE,58720,Source Verified,n,NULL,debt_consolidation,Debt consolidation,847xx,UT,17.43,0,0,47,47,9,1,10855,45,31,f,602.44,0,0,0,0,47,INDIVIDUAL,NULL,17th week,0,0,13456,24100,0
37777884,37,4500,4500,4500,36 months,BAT4694572,9.49,B,B2,Sr. Compliance Analyst,6 years,RENT,75000,Not Verified,n,NULL,other,Other,197xx,DE,20.03,0,1,64,70,10,2,8087,53.6,23,w,364.14,0,0,0,0,74,INDIVIDUAL,NULL,52th week,0,121,28909,15100,0
